OID,Number,Abbrev,Private,Type,Bldg,BldgAbbr,BldgName,YearBuilt,NumFloors,Address,City,Zip,MapDisplay,Shape_Length,Shape_Area
,1589,,No,HOUSING TAMU,1589,,White Creek Apartments Activity Center,2015,01,225 Discovery Dr,College Station,77843,White Creek Apartments Activity Center |  | 1589,121.051855778197805,540.963629461420169
,0458,EABC,No,ACADEMIC,0458,EABC,Engineering Activities Bldg C,1954,01,588 Lamar St,College Station,77843,Engineering Activities Bldg C | EABC | 0458,253.184836640487788,1067.469614565525717
,0459,EABB,No,ACADEMIC,0459,EABB,Engineering Activities Bldg B,1949,01,620 Lamar St,College Station,77843,Engineering Activities Bldg B | EABB | 0459,177.583635913374110,710.746859951109172
,0460,EABA,No,ACADEMIC,0460,EABA,Engineering Activities Bldg A,1954,01,646 Lamar St,College Station,77843,Engineering Activities Bldg A | EABA | 0460,266.774918766416306,1122.180721467789226
,1813,VIDI,No,ACADEMIC,1813,VIDI,Veterinary Medicine Building 2 (VIDI),2016,04,668 Raymond Stotzer Pw,College Station,77843,Veterinary Medicine Building 2 (VIDI) | VIDI | 1813,264.291484746867582,3070.230096866413078
,1814,VICI,No,ACADEMIC,1814,VICI,Veterinary Medicine Building 3 (VICI),2016,04,664 Raymond Stotzer Pw,College Station,77843,Veterinary Medicine Building 3 (VICI) | VICI | 1814,266.572686792659113,3604.021279480980411
,1812,VENI,No,ACADEMIC,1812,VENI,Veterinary Medicine Building 1 (VENI),2016,03,660 Raymond Stotzer Pw,College Station,77843,Veterinary Medicine Building 1 (VENI) | VENI | 1812,356.471113867125212,4692.323881400766368
,1804,ENTO,No,ACADEMIC,1804,ENTO,Rollins Urban and Structural Entomology Facility,2014,01,2656 F&B Rd,College Station,77843,Rollins Urban and Structural Entomology Facility | ENTO | 1804,163.137925547135552,931.591753544715971
,0165,,No,ACADEMIC,0165,,Schubot Exotic Bird Health Center,2014,01,701 Farm Service Rd,College Station,77843,Schubot Exotic Bird Health Center |  | 0165,210.726012501210988,1244.398127211747806
,,,No,UNIVERSITY,,,,,,,,, |  | ,38.492104830105568,53.235887593185538
,8577,,No,OTHER,8577,,Flammable Materials Storage at CUP,2008,01,222 Ireland St,College Station,77843,Flammable Materials Storage at CUP |  | 8577,34.316956700569605,66.643651391108719
,0289,,No,OTHER,0289,,Central Utility Plant Electrical Building,2015,01,222 Ireland St,College Station,77843,Central Utility Plant Electrical Building |  | 0289,29.165390409906085,49.194792238223563
,0367,KYLE,No,SPORTS,0367,KYLE,Kyle Field,1927,09,161 Wellborn Rd,College Station,77843,Kyle Field | KYLE | 0367,1765.133730238732369,44766.780926523621019
,2902,707A,No,LEASE,2902,,707 Texas Ave Bldg A [lease terminated 2016],1978,02,707 Texas Av,College Station,77843,707 Texas Ave Bldg A [lease terminated 2016] | 707A | 2902,159.566704162914988,616.988354680812222
,2926,,No,LEASE,2926,,All Seasons Storage (LEASE VACATED 2/2017),2012,01,3201 Earl Rudder Fw S,College Station,77843,All Seasons Storage (LEASE VACATED 2/2017) |  | 2926,169.013189910793869,947.165136930583117
,2941,,No,LEASE,2941,,402 Harvey Mitchell (Valley Park II),2010,01,402 Harvey Mitchell Pw,College Station,77843,402 Harvey Mitchell (Valley Park II) |  | 2941,214.723010887510412,2360.135835723905075
,2943,,No,LEASE,2943,,"2901 E 29th St,Ste118(CarterCrkCtr)-DOES NOT EXIST",2009,01,,Bryan,77807,"2901 E 29th St,Ste118(CarterCrkCtr)-DOES NOT EXIST |  | 2943",162.184624134917243,1126.841762381082845
,2944,,No,LEASE,2944,,Science Park Bldg (Suite 700) INACTIVE,2012,01,2501 Earl Rudder Fw S,College Station,77843,Science Park Bldg (Suite 700) INACTIVE |  | 2944,317.995126290278108,6174.303664353654312
,2946,,No,LEASE,2946,,Science Park Bldg (Suite 701),2013,01,2501 Earl Rudder Fw S,College Station,77843,Science Park Bldg (Suite 701) |  | 2946,306.985024188153488,5670.197408499107041
,1911,MSRB,No,OTHER,1911,MSRB,Multi-Species Resource Building,2015,02,1000 MSRB Dr,College Station,77843,Multi-Species Resource Building | MSRB | 1911,289.475333885912733,1775.171328572708944
,,,No,UNIVERSITY,,,,,,,,, |  | ,73.269453576736694,295.529134087272951
,1000,,No,UNIVERSITY,1000,,Farm Service Office,1957,02,652 Farm Service Rd,College Station,77843,Farm Service Office |  | 1000,35.486258107096511,75.941005668522479
,,,No,OTHER,,,,,,,,, |  | ,165.971873112808908,810.281663426255591
,,,Yes,CONSTRUCTION,,,,,,,,, |  | ,138.304998588340879,935.670905159844665
,0062,,No,STUDENT SERVICES,0062,DSB,Disability Services Bldg,2015,01,701 West Campus Bl,College Station,77843,Disability Services Bldg |  | 0062,105.592670517184189,610.290697357606064
,0063,,No,STUDENT SERVICES,0063,CB2,Conference Building #2,2015,01,713 West Campus Bl,College Station,77843,Conference Building #2 |  | 0063,55.566480573360082,182.848954193914977
,0064,,No,STUDENT SERVICES,0064,RES,Residence Life Bldg,2015,01,735 West Campus Bl,College Station,77843,Residence Life Bldg |  | 0064,91.256891342911629,487.529815971303378
,0065,,No,STUDENT SERVICES,0065,SCSRB,Student Counseling Service Reception Bldg,2015,01,757 West Campus Bl,College Station,77843,Student Counseling Service Reception Bldg |  | 0065,69.894733313873260,305.157239937008342
,0066,,No,STUDENT SERVICES,0066,SCSB1,Student Counseling Service Bldg #1,2015,01,769 West Campus Bl,College Station,77843,Student Counseling Service Bldg #1 |  | 0066,113.113993325214807,675.139049432397314
,0067,,No,STUDENT SERVICES,0067,SCSB2,Student Counseling Service Bldg #2,2015,01,781 West Campus Bl,College Station,77843,Student Counseling Service Bldg #2 |  | 0067,113.112149215075803,674.844245682864425
,0068,,No,STUDENT SERVICES,0068,SL2,Student Life Bldg #2,2015,01,803 West Campus Bl,College Station,77843,Student Life Bldg #2 |  | 0068,69.856326139471975,304.804600391536042
,0069,,No,STUDENT SERVICES,0069,CB1,Conference Building #1,2015,01,815 West Campus Bl,College Station,77843,Conference Building #1 |  | 0069,55.634291687452318,183.548186672155964
,0070,,No,STUDENT SERVICES,0070,SL1,Student Life Bldg #1,2015,01,837 West Campus Bl,College Station,77843,Student Life Bldg #1 |  | 0070,98.665268046047416,551.102636001246083
,1809,TVMDL,No,UNIVERSITY,1809,,TVMDL Building,2016,02,483 Agronomy Rd,College Station,77843,TVMDL Building | TVMDL | 1809,293.977889569851811,4019.473588106024636
,0385,DLEB,No,ACADEMIC,0385,DLEB,Dwight Look Engineering Building,1987,10,199 Spence St,College Station,77843,Dwight Look Engineering Building | DLEB | 0385,136.728165036579753,1174.302284503977262
,0677,,No,SPORTS,0677,,Golf Course Halfway House,1978,01,849 Bizzell St,College Station,77843,Golf Course Halfway House |  | 0677,38.394265719924491,85.711560378743712
,1542,HCRF,No,ACADEMIC,1542,HCRB,Human Clinical Research Building,2017,02,675 John Kimbrough Bl,College Station,77843,Human Clinical Research Building | HCRF | 1542,158.985774728752261,1281.221606745614054
,1537,,No,ACADEMIC,1537,WFES,"Wildlife, Fisheries & Ecological Sciences Building",2017,05,534 John Kimbrough Bl,College Station,77843,"Wildlife, Fisheries & Ecological Sciences Building |  | 1537",183.118888668643990,1472.358961554031339
,,,No,UNIVERSITY,,,,,,,,, |  | ,87.548779437122676,609.944511120152356
,1597,,No,UNIVERSITY,1597,,IODP Hazmat Containment,2002,01,1002 Discovery Dr,College Station,77843,IODP Hazmat Containment |  | 1597,11.454975746303052,7.983229523042446
,0824,,No,OTHER,0824,,Grounds Maintenance Implement Shed,1937,01,,College Station,77843,Grounds Maintenance Implement Shed |  | 0824,37.302807946044197,71.053193070363719
,0170,,No,OTHER,0170,,TVMC-Deer Shelter (demolished),1964,01,670 Turk Rd,College Station,77843,TVMC-Deer Shelter (demolished) |  | 0170,31.406843689871579,61.607252322601212
,0000,,No,ACADEMIC,,,,,,,,, |  | ,13.298886679920400,10.552756326769360
, ,,No,UNIVERSITY,,,,,,,,, |  | ,28.508561749255037,46.348818615573443
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817774514361,7.504646921298128
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957506371409,7.504843237720568
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034959761155067,7.504843244621668
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763168867,7.504646907385658
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764139230,7.504646906973269
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034829197642134,7.504645436685575
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034831430436617,7.504645415047039
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763168867,7.504646907385658
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034970532910645,7.504837702626869
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501555871,7.504843232204530
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034830789163063,7.504641372291960
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957512559268,7.504843244621668
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501555871,7.504843232204530
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971813966576,7.504837695202738
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034971177332654,7.504883379480535
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957512086420,7.504843246529761
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817773615762,7.504646921710517
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763594553,7.504646908881362
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763085094,7.504646907385659
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764055456,7.504646906973269
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034970527585642,7.504837695615128
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957506371409,7.504843237720568
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957511577035,7.504843245034058
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957502100518,7.504843230296437
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034831440966958,7.504645429372270
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034689448066233,7.504449103624954
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957496811259,7.504843222982947
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034689457626177,7.504449118362203
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957495840860,7.504843223395337
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034830789163063,7.504641372291960
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034831435726080,7.504645422360342
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763085094,7.504646907385659
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817763085094,7.504646907385659
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764055456,7.504646906973269
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034817764055456,7.504646906973269
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957502100518,7.504843230296437
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034959755949579,7.504843237308178
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034829181906062,7.504645415047039
,,,No,UNIVERSITY,,,,,,,,, |  | ,11.034957501046486,7.504843230708827
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494492969435,105.721079637695311
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494477179356,105.721079541388917
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494492969435,105.721079637695311
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494492511404,105.721079601292516
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494487706061,105.721079606568836
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494487248017,105.721079570166040
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494492511376,105.721079601292530
,,,No,UNIVERSITY,,,,,,,,, |  | ,48.422494487706061,105.721079606568836
,0518,ZEEC,No,ACADEMIC,0518,ZEEC,Zachry Engineering Education Complex,1972,08,125 Spence St,College Station,77843,Zachry Engineering Education Complex | ZEEC | 0518,583.597896478597590,10798.231326012042700
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668371978,14.412474248857327
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668371978,14.412474248857327
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855663107634,14.412474237073674
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855663529654,14.412474226408543
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668371978,14.412474248857327
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855652579498,14.412474214435459
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855657843603,14.412474226219111
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855652579441,14.412474214435459
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668793813,14.412474238192193
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855663107634,14.412474237073674
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668371740,14.412474248857327
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855652579498,14.412474214435459
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855657843603,14.412474226219111
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855657843603,14.412474226219111
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855657843603,14.412474226219111
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855657843603,14.412474226219111
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668371978,14.412474248857327
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855668371740,14.412474248857327
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855657843603,14.412474226219111
,,,No,UNIVERSITY,,,,,,,,, |  | ,17.554855652579441,14.412474214435459
,,,No,OTHER,,,,,,,,, |  | ,63.171405798468726,191.706976804464432
,1493,,No,UNIVERSITY,1493,,Agronomy Road - T8 PCR,,,,,,Agronomy Road - T8 PCR |  | 1493,38.240363763658422,83.616101178827165
,1404,PLNK,No,HOUSING TAMU,1404,PLNK,Plank Leadership Learning Center,2016,04,622 Military Mall,College Station,77843,Plank Leadership Learning Center | PLNK | 1404,180.466278695580854,758.558265607562589
,1405,ASH2,No,HOUSING TAMU,1405,ASH2,"Ash, II Leadership Learning Center",2016,04,621 Military Mall,College Station,77843,"Ash, II Leadership Learning Center | ASH2 | 1405",176.655583048582400,728.572829768521729
,0409,WHIT,No,HOUSING TAMU,0409,WHIT,White Hall - Dorm 10,1938,05,736 Military Mall,College Station,77843,White Hall - Dorm 10 | WHIT | 0409,193.079135261626135,971.026444970004491
,0411,UTAY,No,HOUSING TAMU,0411,UTAY,Utay Hall - Dorm 12,1938,05,766 Military Mall,College Station,77843,Utay Hall - Dorm 12 | UTAY | 0411,195.151902279626910,978.324969296372501
,0408,WHTE,No,HOUSING TAMU,0408,WHTE,Whitely Hall - Dorm 9,1938,05,735 Military Mall,College Station,77843,Whitely Hall - Dorm 9 | WHTE | 0408,194.235625459715607,976.732946161029872
,0410,HARR,No,HOUSING TAMU,0410,HARR,Harrington Hall - Dorm 11,1938,05,767 Military Mall,College Station,77843,Harrington Hall - Dorm 11 | HARR | 0410,195.779993257729927,976.469022622100510
,1805,,No,ACADEMIC,1805,STLA,Scotts Turf Lab 1 (Admin Bldg),2016,01,3100 F&B Rd,College Station,77843,Scotts Turf Lab 1 (Admin Bldg) |  | 1805,136.904587870094161,752.239896634486172
,1806,,No,ACADEMIC,1806,STLS,Scotts Turf Lab 2 (Shop Bldg),2016,02,3106 F&B Rd,College Station,77843,Scotts Turf Lab 2 (Shop Bldg) |  | 1806,168.040272786853279,1111.404710788738612
,,,No,UNIVERSITY,,,,,,,,, |  | ,34.827179585731585,68.316977228508975
,,,No,UNIVERSITY,,,,,,,,, |  | ,32.481584880459771,47.769560923723141
,,,No,UNIVERSITY,,,,,,,,, |  | ,34.161859704399198,65.050235370612228
,,,No,UNIVERSITY,,,,,,,,, |  | ,16.696575220976701,17.414829634150617
,9791,,No,MECH,9791,,Billy Pickard Pedestrian Passageway,,,101 John Kimbrough Bl,College Station,77843,Billy Pickard Pedestrian Passageway |  | 9791,2.062295694445867,0.265174896342951
,9795,,No,MECH,9795,,Wellborn Road Grade Separation Pumps,,,,,,Wellborn Road Grade Separation Pumps |  | 9795,3.882697998518850,0.937160758778615
,9794,,No,MECH,9794,,Wellborn Road Grade Separation,,,,,,Wellborn Road Grade Separation |  | 9794,1.947621824325342,0.234338115597124
,1544,CAIN,No,GARAGE,1544,,Cain Parking Garage,2016,05,500 Gene Stallings Bl,College Station,77843,Cain Parking Garage | CAIN | 1544,419.211610458144719,9406.682179629589882
,,,No,GARAGE,,,,,,,,, |  | ,321.674657475644835,271.851108503819489
,,,No,GARAGE,,,,,,,,, |  | ,67.408578310126330,19.600664516978682
,,,No,GARAGE,,,,,,,,, |  | ,109.925724426507998,32.610225147404570
,,,No,GARAGE,,,,,,,,, |  | ,74.729822593592075,21.524743080044153
,,,No,GARAGE,,,,,,,,, |  | ,74.730798552282678,21.524196850805019
,,,No,LEASE,,,,,,,,, |  | ,117.857205140471720,850.142194779498368
,PC05,CC05,Yes,SERVICE PVT,PC05,CC05,Calvary Court #05,,,"200 Century Ct, Ste 05",College Station,77840,Calvary Court #05 | CC05 | PC05,105.574200126400171,460.195118008408201
,PC06,CC06,Yes,SERVICE PVT,PC06,CC06,Calvary Court #06,,,"200 Century Ct, Ste 06",College Station,77840,Calvary Court #06 | CC06 | PC06,104.994082635229461,449.393164804269645
,PC07,CC07,Yes,SERVICE PVT,PC07,CC07,Calvary Court #07,,,"200 Century Ct, Ste 07",College Station,77840,Calvary Court #07 | CC07 | PC07,99.889984930077730,423.385771886021246
,PC08,CC08,Yes,SERVICE PVT,PC08,CC08,Calvary Court #08,,,"200 Century Ct, Ste 08",College Station,77840,Calvary Court #08 | CC08 | PC08,108.220302979698658,470.152172866894034
,PC09,CC09,Yes,SERVICE PVT,PC09,CC09,Calvary Court #09,,,"200 Century Ct, Ste 09",College Station,77840,Calvary Court #09 | CC09 | PC09,38.740652556690144,76.076507593455958
,PC02,CC03,Yes,SERVICE PVT,PC02,CC03,Calvary Court #03,,,"200 Century Ct, Ste 03",College Station,77840,Calvary Court #03 | CC03 | PC02,162.549804824475757,1220.850324055767260
,PC01,CC01,Yes,SERVICE PVT,PC01,CC01,Calvary Court #01,,,"200 Century Ct, Ste 01",College Station,77840,Calvary Court #01 | CC01 | PC01,90.919528588154918,350.418033106904602
,PC04,CC02,Yes,SERVICE PVT,PC04,CC02,Calvary Court #02,,,"200 Century Ct, Ste 02",College Station,77840,Calvary Court #02 | CC02 | PC04,90.418647377406444,418.494131748308121
,PC03,CC04,Yes,SERVICE PVT,PC03,CC04,Calvary Court #04,,,"200 Century Ct, Ste 04",College Station,77840,Calvary Court #04 | CC04 | PC03,43.113282355414995,116.171548208549268
,PC19,CS05,Yes,SERVICE PVT,PC19,CS05,Century Square #05,,,1289 University Dr,College Station,77840,Century Square #05 | CS05 | PC19,89.021521796843700,490.747651862434282
,PC11,GH02,Yes,SERVICE PVT,PC11,GH02,The George Hotel #02,,,"180 Century Ct, Ste 02",College Station,77840,The George Hotel #02 | GH02 | PC11,101.336671996795786,421.855816909911880
,PC10,GH01,Yes,SERVICE PVT,PC10,GH01,The George Hotel #01,,,"180 Century Ct, Ste 01",College Station,77840,The George Hotel #01 | GH01 | PC10,403.930455748673808,3148.259603637187411
,PC12,PRK01,Yes,HOUSING PVT,PC12,PRK01,100 Park,,,170 Century Square Dr,College Station,77840,100 Park | PRK01 | PC12,741.943249261081746,7197.388078700166261
,PC15,CS03,Yes,SERVICE PVT,PC15,CS03,Century Square #03,,,144 Century Square Ct,College Station,77840,Century Square #03 | CS03 | PC15,103.723835477005608,597.367277579779966
,PC14,CS02,Yes,SERVICE PVT,PC14,CS02,Century Square #02,,,143 Century Square Dr,College Station,77840,Century Square #02 | CS02 | PC14,103.681161028776131,597.333266093277530
,PC13,CS01,Yes,SERVICE PVT,PC13,CS01,Century Square #01,,,175 Century Square Dr,College Station,77840,Century Square #01 | CS01 | PC13,186.226721561025130,1431.198517326059800
,PC16,CS04,Yes,SERVICE PVT,PC16,CS04,Century Square #04,,,166 Century Square Ct,College Station,77840,Century Square #04 | CS04 | PC16,186.328023774681469,1431.210815068413694
,PC24,CS10,Yes,SERVICE PVT,PC24,CS10,Century Square #10,,,1099 University Dr,College Station,77840,Century Square #10 | CS10 | PC24,106.161566782893473,633.994467348831790
,PC25,CS11,Yes,SERVICE PVT,PC25,CS11,Century Square #11,,,1025 University Dr,College Station,77840,Century Square #11 | CS11 | PC25,184.546088127437770,1557.898756611904901
,2952,,No,LEASE,2952,,Transportation Svcs-Village Center Building F,2017,01,"702 University Drive East, Suite F101",College Station,,Transportation Svcs-Village Center Building F |  | 2952,69.924014006734993,310.170584737830950
,1586,,No,SPORTS,1586,,Penberthy South Restroom,,,1122 Penberthy Bl,College Station,,Penberthy South Restroom |  | 1586,42.310069102110027,109.868596391604314
,1587,,No,SPORTS,1587,,Penberthy South Control Building,,,1234 Penderthy Bl,College Station,,Penberthy South Control Building |  | 1587,66.223354280051780,272.486171161977268
